experiment_id,query_id,support_id,prompt,prompt_type,query_region,support_region,support_gsd,query_gsd,GSD_METADATA_CONFLICT,seed,slot_id,checkpoint_digest,model_version,model_git_commit,runtime_ms,wall_ms,peak_gpu_memory_mb,prob_mean,prob_std,prob_max,p90,p95,p99,valid_pixels,fg_ratio@0.3,fg_ratio@0.5,fg_ratio@0.7,IoU,Precision,Recall,F1,false_positive_area,gt_status,TP,FP,FN,false_negative_area,area_units,core_prob_mean,core_prob_std,core_prob_max,core_p90,core_p95,core_p99,core_valid_pixels,core_fg_ratio@0.3,core_fg_ratio@0.5,core_fg_ratio@0.7,core_IoU,core_Precision,core_Recall,core_F1,core_false_positive_area,core_gt_status,core_TP,core_FP,core_FN,core_false_negative_area,common_core
Q-urban-2-3m__P1-1m,Q-urban-2-3m,P1-1m,P1,building,urban,urban,1.0,3.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,241.99728295207024,685.4457919835113,11501.28173828125,0.06743177771568298,0.1428065150976181,0.8900904655456543,0.2289004921913147,0.3813364505767822,0.7110793590545654,262124,0.07400695853870687,0.03395721109093406,0.010865086752834536,0.072651141064994,0.4892708684417481,0.07861294631575147,0.13546089363753713,40914.0,official_human_vectors,4355,4546,51043,459387.0,m2,0.16087758541107178,0.23829369246959686,0.8900904655456543,0.6419988870620728,0.7341954112052917,0.8337266445159912,261969,0.1810824944936233,0.14613179421992678,0.0669659387179399,0.2259782296588269,0.45227522073036935,0.31112309074573224,0.3686496614572244,20968,human_approved,17314,20968,38336,38336,
Q-urban-2-3m__P1-3m,Q-urban-2-3m,P1-3m,P1,building,urban,urban,3.0,3.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,245.89337001089007,708.5527910094243,11501.28173828125,0.03567655757069588,0.09962636232376099,0.8634101152420044,0.0927501767873764,0.19511088728904724,0.5705795884132385,262124,0.03408310570569654,0.014149791701637392,0.004436831423295845,0.03818523527655314,0.586141817201402,0.039243293981732194,0.07356150709729813,13815.0,official_human_vectors,2174,1535,53224,479016.0,m2,0.10260692238807678,0.19952130317687988,0.8634101152420044,0.44221729040145874,0.623176097869873,0.784712016582489,261969,0.14271154220537544,0.08667437750268162,0.03445064110639045,0.21170321343519005,0.6029243371796001,0.24600179694519317,0.3494308030016846,9016,human_approved,13690,9016,41960,41960,
Q-urban-2-3m__P2-1m,Q-urban-2-3m,P2-1m,P2,building,urban,urban,1.0,3.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,245.5485169775784,700.8402080100495,11501.28173828125,0.09985091537237167,0.13334031403064728,0.7165862321853638,0.3020721673965454,0.38606157898902893,0.5639135837554932,262124,0.10147487448688407,0.017262822175764143,0.0002556042178510934,0.03762770562770563,0.4802209944751381,0.039225242788548324,0.07252640889141064,21168.0,official_human_vectors,2173,2352,53225,479025.0,m2,0.18945129215717316,0.14893272519111633,0.7165862321853638,0.3817615211009979,0.453729510307312,0.6757293343544006,261969,0.21703713034748387,0.03929090846626891,0.0023285197866923187,0.08158244353687939,0.48324103759836784,0.0893800539083558,0.1508575588007825,5319,human_approved,4974,5319,50676,50676,
Q-urban-2-3m__P2-3m,Q-urban-2-3m,P2-3m,P2,building,urban,urban,3.0,3.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,244.35259704478085,714.6396670141257,11501.28173828125,0.0001927678968058899,0.0006238106871023774,0.015871338546276093,0.0004473139997571707,0.0007469138945452869,0.002206262666732073,262124,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,55398,498582.0,m2,0.0002790688013192266,0.0005313346046023071,0.005442884750664234,0.0008202617173083127,0.0012826373567804694,0.0026947299484163523,261969,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,55650,55650,
Q-urban-2-3m__P3-1m,Q-urban-2-3m,P3-1m,P3,building,urban,urban,1.0,3.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,244.16189605835825,680.958290991839,11501.28173828125,0.009129351004958153,0.021188149228692055,0.26224976778030396,0.025627098977565765,0.046136461198329926,0.10167109966278076,262124,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,55398,498582.0,m2,0.018557507544755936,0.03761935979127884,0.26224976778030396,0.04003116860985756,0.08455415815114975,0.2161528617143631,261969,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,55650,55650,
Q-urban-2-3m__P3-3m,Q-urban-2-3m,P3-3m,P3,building,urban,urban,3.0,3.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,247.80292203649879,712.0469160145149,11501.28173828125,7.43804412195459e-05,0.0002676427538972348,0.005533856805413961,0.00012807134771719575,0.0002780230133794248,0.0010403926717117429,262124,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,55398,498582.0,m2,3.751887925318442e-05,4.351925235823728e-05,0.00040547875687479973,9.178493201034144e-05,0.00013035179290454835,0.00020074225903954357,261969,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,55650,55650,
Q-urban-2-3m__W-vegetation-3m,Q-urban-2-3m,W-vegetation-3m,W-vegetation,wrong,urban,outskirts,3.0,3.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,242.47510801069438,682.2465419827495,11501.28173828125,0.005028533283621073,0.01516132801771164,0.25476348400115967,0.010329604148864746,0.017237849533557892,0.06304694712162018,262124,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,55398,498582.0,m2,0.004643415566533804,0.004011746030300856,0.028802543878555298,0.010395513847470284,0.013442420400679111,0.018035955727100372,261969,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,55650,55650,
Q-urban-2-3m__W-field-3m,Q-urban-2-3m,W-field-3m,W-field,wrong,urban,outskirts,3.0,3.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,245.88844808749855,685.758583014831,11501.28173828125,0.01900956593453884,0.043888237327337265,0.5287225246429443,0.03808984532952309,0.07804298400878906,0.23150332272052765,262124,0.005085379438738918,0.00013352459141475028,0.0,0.0,0.0,0.0,0.0,315.0,official_human_vectors,0,35,55398,498582.0,m2,0.017388926818966866,0.010165756568312645,0.0681471899151802,0.03124893270432949,0.03653093799948692,0.045735713094472885,261969,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,55650,55650,
Q-urban-2-4m__P1-1m,Q-urban-2-4m,P1-1m,P1,building,urban,urban,1.0,4.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,244.03931095730513,697.1496249898337,11501.28173828125,0.05800653621554375,0.10995606333017349,0.7622884511947632,0.21499784290790558,0.3081214725971222,0.5010073781013489,262128,0.05390877739119819,0.010101934932552036,0.0009193981566257706,0.01900890568074484,0.42560422960725075,0.0195094084858137,0.03730861541008028,24336.0,official_human_vectors,1127,1521,56640,906240.0,m2,0.12963223457336426,0.18877001106739044,0.7618054747581482,0.4869040250778198,0.6257532835006714,0.7091829180717468,261969,0.14574625241917938,0.09530898694120296,0.014123808542232096,0.1877071762158021,0.5102931752643384,0.22894878706199462,0.316083256840904,12227,human_approved,12741,12227,42909,42909,
Q-urban-2-4m__P1-4m,Q-urban-2-4m,P1-4m,P1,building,urban,urban,4.0,4.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,246.04438804090023,710.7900840055663,11501.28173828125,0.012822898104786873,0.030404066666960716,0.31074076890945435,0.04321625456213951,0.07790931314229965,0.15417134761810303,262128,1.1444790331441128e-05,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,57767,924272.0,m2,0.02112935669720173,0.040546830743551254,0.24548225104808807,0.07444042712450027,0.12097690254449844,0.1870802640914917,261969,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,55650,55650,
Q-urban-2-4m__P2-1m,Q-urban-2-4m,P2-1m,P2,building,urban,urban,1.0,4.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,246.7790530063212,694.4939579989295,11501.28173828125,0.11354590207338333,0.14722609519958496,0.7562553882598877,0.33426621556282043,0.45414820313453674,0.6217541098594666,262128,0.12293612281023011,0.03574589513520112,0.0006866874198864677,0.06756455921638468,0.4534685165421558,0.07355410528502432,0.1265769992701491,81936.0,official_human_vectors,4249,5121,53518,856288.0,m2,0.21627335250377655,0.16926510632038116,0.7548268437385559,0.5168660283088684,0.6228726506233215,0.6914921998977661,261969,0.21295649485244436,0.10648969916287805,0.004790643167703049,0.18587123147675014,0.4694053123991827,0.2353099730458221,0.31347624690294085,14802,human_approved,13095,14802,42555,42555,
Q-urban-2-4m__P2-4m,Q-urban-2-4m,P2-4m,P2,building,urban,urban,4.0,4.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,247.2810799954459,710.4792500031181,11501.28173828125,0.00017006101552397013,0.0004589531454257667,0.012952044606208801,0.000403273559641093,0.0006165210506878793,0.0016524647362530231,262128,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,57767,924272.0,m2,0.0001758687139954418,0.0002023971755988896,0.0019440370379015803,0.00046838453272357583,0.0006095604039728642,0.0008793103625066578,261969,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,55650,55650,
Q-urban-2-4m__P3-1m,Q-urban-2-4m,P3-1m,P3,building,urban,urban,1.0,4.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,244.7141979355365,694.2448329937179,11501.28173828125,0.012441325932741165,0.027985040098428726,0.32181477546691895,0.035350870341062546,0.07231996208429337,0.13734427094459534,262128,0.00010300311298297015,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,57767,924272.0,m2,0.021152785047888756,0.0389941930770874,0.23966564238071442,0.06346224248409271,0.11662188172340393,0.18923939764499664,261969,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,55650,55650,
Q-urban-2-4m__P3-4m,Q-urban-2-4m,P3-4m,P3,building,urban,urban,4.0,4.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,242.59439297020435,701.3033750117756,11501.28173828125,5.7878052757587284e-05,0.00015059149882290512,0.002319443505257368,0.000137855633511208,0.00027699169004336,0.0007327769999392331,262128,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,57767,924272.0,m2,3.034850124095101e-05,3.7669033190468326e-05,0.0002964762970805168,7.759081199765205e-05,0.000104772079794202,0.0001848483079811558,261969,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,55650,55650,
Q-urban-2-4m__W-vegetation-4m,Q-urban-2-4m,W-vegetation-4m,W-vegetation,wrong,urban,outskirts,4.0,4.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,245.20620296243578,687.3780839960091,11501.28173828125,0.006135933566838503,0.013759595341980457,0.25813576579093933,0.015215214341878891,0.02643684670329094,0.07416950911283493,262128,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,57767,924272.0,m2,0.003974534571170807,0.002940840320661664,0.027221135795116425,0.00773434666916728,0.009562266059219837,0.014364346861839294,261969,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,55650,55650,
Q-urban-2-4m__W-field-4m,Q-urban-2-4m,W-field-4m,W-field,wrong,urban,outskirts,4.0,4.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,245.64625299535692,687.5667079875711,11501.28173828125,0.006473235785961151,0.01982218213379383,0.40793904662132263,0.013710408471524715,0.028597865253686905,0.10814191401004791,262128,0.00020982115607642068,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,57767,924272.0,m2,0.0028937675524502993,0.0022856476716697216,0.016051078215241432,0.005974147468805313,0.007366383448243141,0.010542324744164944,261969,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,55650,55650,
Q-outskirts-1-1m__P1-1m,Q-outskirts-1-1m,P1-1m,P1,building,outskirts,urban,1.0,1.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,245.7942480687052,685.754458012525,11501.28173828125,0.014812182635068893,0.03310864418745041,0.34885111451148987,0.04947474226355553,0.08845976740121841,0.15749947726726532,262144,2.288818359375e-05,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,142,142.0,m2,0.014812182635068893,0.03310864418745041,0.34885111451148987,0.04947474226355553,0.08845976740121841,0.15749947726726532,262144,2.288818359375e-05,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-1-1m__P1-2m,Q-outskirts-1-1m,P1-2m,P1,building,outskirts,urban,2.0,1.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,245.30687695369124,688.6386250262149,11501.28173828125,0.006427654530853033,0.018548108637332916,0.29155290126800537,0.015429209917783737,0.025844380259513855,0.09201526641845703,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,142,142.0,m2,0.006427654530853033,0.018548108637332916,0.29155290126800537,0.015429209917783737,0.025844380259513855,0.09201526641845703,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-1-1m__P2-1m,Q-outskirts-1-1m,P2-1m,P2,building,outskirts,urban,1.0,1.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,243.76739002764225,698.104917013552,11501.28173828125,0.0034986226819455624,0.009465590119361877,0.30292797088623047,0.008564663119614124,0.01431902963668108,0.05002396181225777,262144,3.814697265625e-06,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,142,142.0,m2,0.0034986226819455624,0.009465590119361877,0.30292797088623047,0.008564663119614124,0.01431902963668108,0.05002396181225777,262144,3.814697265625e-06,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-1-1m__P2-2m,Q-outskirts-1-1m,P2-2m,P2,building,outskirts,urban,2.0,1.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,246.30720796994865,693.5890000022482,11501.28173828125,0.008609565906226635,0.01142274122685194,0.14272119104862213,0.018450163304805756,0.027010707184672356,0.06182054802775383,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,142,142.0,m2,0.008609565906226635,0.01142274122685194,0.14272119104862213,0.018450163304805756,0.027010707184672356,0.06182054802775383,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-1-1m__P3-1m,Q-outskirts-1-1m,P3-1m,P3,building,outskirts,urban,1.0,1.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,245.9875459317118,670.7937090250198,11501.28173828125,0.009271901100873947,0.018091054633259773,0.2656114101409912,0.023000463843345642,0.03285566344857216,0.08469098806381226,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,142,142.0,m2,0.009271901100873947,0.018091054633259773,0.2656114101409912,0.023000463843345642,0.03285566344857216,0.08469098806381226,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-1-1m__P3-2m,Q-outskirts-1-1m,P3-2m,P3,building,outskirts,urban,2.0,1.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,242.25987598765641,684.2225000145845,11501.28173828125,0.04404560104012489,0.032781053334474564,0.24582411348819733,0.08708928525447845,0.10658399015665054,0.15545672178268433,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,142,142.0,m2,0.04404560104012489,0.032781053334474564,0.24582411348819733,0.08708928525447845,0.10658399015665054,0.15545672178268433,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-1-1m__W-vegetation-1m,Q-outskirts-1-1m,W-vegetation-1m,W-vegetation,wrong,outskirts,outskirts,1.0,1.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,246.6123610502109,702.7972499781754,11501.28173828125,0.41909319162368774,0.2553127110004425,0.923983097076416,0.7662366628646851,0.8123789429664612,0.855807363986969,262144,0.6174545288085938,0.3937225341796875,0.1937713623046875,0.0,0.0,0.0,0.0,103212.0,official_human_vectors,0,103212,142,142.0,m2,0.41909319162368774,0.2553127110004425,0.923983097076416,0.7662366628646851,0.8123789429664612,0.855807363986969,262144,0.6174545288085938,0.3937225341796875,0.1937713623046875,0.0,0.0,0.0,0.0,103212,human_approved,0,103212,142,142,
Q-outskirts-1-1m__W-field-1m,Q-outskirts-1-1m,W-field-1m,W-field,wrong,outskirts,outskirts,1.0,1.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,246.11264490522444,689.0734999906272,11501.28173828125,0.32350218296051025,0.19402757287025452,0.8302228450775146,0.5995097160339355,0.66489577293396,0.7153987884521484,262144,0.5255050659179688,0.22079849243164062,0.02120208740234375,0.0,0.0,0.0,0.0,57881.0,official_human_vectors,0,57881,142,142.0,m2,0.32350218296051025,0.19402757287025452,0.8302228450775146,0.5995097160339355,0.66489577293396,0.7153987884521484,262144,0.5255050659179688,0.22079849243164062,0.02120208740234375,0.0,0.0,0.0,0.0,57881,human_approved,0,57881,142,142,
Q-outskirts-1-1.5m__P1-1m,Q-outskirts-1-1.5m,P1-1m,P1,building,outskirts,urban,1.0,1.5,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,245.16755098011345,701.0082089982461,11501.28173828125,0.013226915150880814,0.031706299632787704,0.3209175169467926,0.03907080739736557,0.08069363236427307,0.16022174060344696,262144,9.1552734375e-05,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,114,256.5,m2,0.00480850413441658,0.012335401959717274,0.14348898828029633,0.015070797875523567,0.024940678849816322,0.06542480736970901,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-1-1.5m__P1-1.5m,Q-outskirts-1-1.5m,P1-1.5m,P1,building,outskirts,urban,1.5,1.5,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,247.2861820133403,685.9721250075381,11501.28173828125,0.008031867444515228,0.018680112436413765,0.23404447734355927,0.0240112766623497,0.045720458030700684,0.09175439178943634,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,114,256.5,m2,0.004617517814040184,0.011172894388437271,0.14623647928237915,0.013925421051681042,0.025076091289520264,0.0588514506816864,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-1-1.5m__P2-1m,Q-outskirts-1-1.5m,P2-1m,P2,building,outskirts,urban,1.0,1.5,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,243.1386150419712,648.1925830012187,11501.28173828125,0.003447821829468012,0.0073530105873942375,0.12433145195245743,0.009770255535840988,0.016033153980970383,0.03531764820218086,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,114,256.5,m2,0.0021171884145587683,0.005353856831789017,0.12243971973657608,0.005152503959834576,0.009407935664057732,0.025881027802824974,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-1-1.5m__P2-1.5m,Q-outskirts-1-1.5m,P2-1.5m,P2,building,outskirts,urban,1.5,1.5,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,245.7810789346695,706.4087920007296,11501.28173828125,0.13126835227012634,0.11736586689949036,0.7276264429092407,0.299431174993515,0.37447690963745117,0.4694916605949402,262144,0.09966659545898438,0.003238677978515625,3.814697265625e-05,0.0,0.0,0.0,0.0,1910.25,official_human_vectors,0,849,114,256.5,m2,0.09446516633033752,0.08172021061182022,0.46568673849105835,0.20386382937431335,0.24448083341121674,0.337395578622818,262144,0.023777008056640625,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-1-1.5m__P3-1m,Q-outskirts-1-1.5m,P3-1m,P3,building,outskirts,urban,1.0,1.5,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,244.40953496377915,689.3186249944847,11501.28173828125,0.008355844765901566,0.014393404126167297,0.17651043832302094,0.021403348073363304,0.04022170230746269,0.07121657580137253,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,114,256.5,m2,0.004663006402552128,0.007168936543166637,0.07339643687009811,0.013010218739509583,0.019685979932546616,0.034931525588035583,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-1-1.5m__P3-1.5m,Q-outskirts-1-1.5m,P3-1.5m,P3,building,outskirts,urban,1.5,1.5,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,245.9486280567944,702.4230420065578,11501.28173828125,0.03318430483341217,0.02995402179658413,0.30198934674263,0.06182042509317398,0.08141595870256424,0.1692918986082077,262144,7.62939453125e-06,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,114,256.5,m2,0.03560544550418854,0.03695031628012657,0.30000028014183044,0.0662965178489685,0.10106117278337479,0.2079247385263443,262144,3.814697265625e-06,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-1-1.5m__W-vegetation-1.5m,Q-outskirts-1-1.5m,W-vegetation-1.5m,W-vegetation,wrong,outskirts,outskirts,1.5,1.5,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,246.34314503055066,708.1492079887539,11501.28173828125,0.4858245849609375,0.27980363368988037,0.9570842385292053,0.8239226937294006,0.8833144903182983,0.9108242988586426,262144,0.6872367858886719,0.5244522094726562,0.3016014099121094,2.1803434767757082e-05,2.1821038390480207e-05,0.02631578947368421,4.3605918776708624e-05,309327.75,official_human_vectors,3,137479,111,249.75,m2,0.4397038221359253,0.27859020233154297,0.935961127281189,0.8272666335105896,0.8788697719573975,0.9040067195892334,262144,0.6113319396972656,0.43680572509765625,0.2404022216796875,0.0,0.0,0.0,0.0,114506,human_approved,0,114506,142,142,
Q-outskirts-1-1.5m__W-field-1.5m,Q-outskirts-1-1.5m,W-field-1.5m,W-field,wrong,outskirts,outskirts,1.5,1.5,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,242.71305603906512,687.0472499867901,11501.28173828125,0.355768620967865,0.22036752104759216,0.9019383788108826,0.6616876125335693,0.7544353008270264,0.8206459879875183,262144,0.5758590698242188,0.2711906433105469,0.078643798828125,0.0,0.0,0.0,0.0,159954.75,official_human_vectors,0,71091,114,256.5,m2,0.33367177844047546,0.21504083275794983,0.8011189699172974,0.6642748117446899,0.7212275862693787,0.7703055143356323,262144,0.5060081481933594,0.24238204956054688,0.06978988647460938,0.0,0.0,0.0,0.0,63539,human_approved,0,63539,142,142,
Q-outskirts-1-2m__P1-1m,Q-outskirts-1-2m,P1-1m,P1,building,outskirts,urban,1.0,2.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,248.2441880274564,709.1525419964455,11501.28173828125,0.015166319906711578,0.041613101959228516,0.42498302459716797,0.04687395691871643,0.10204526782035828,0.21477162837982178,262144,0.002300262451171875,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,158,632.0,m2,0.00544338021427393,0.014249133877456188,0.14137770235538483,0.01590210758149624,0.03334108367562294,0.07381129264831543,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-1-2m__P1-2m,Q-outskirts-1-2m,P1-2m,P1,building,outskirts,urban,2.0,2.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,242.52307403367013,693.8713749987073,11501.28173828125,0.0042550573125481606,0.010541788302361965,0.17725296318531036,0.012478036805987358,0.023487096652388573,0.0547153614461422,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,158,632.0,m2,0.0027183324564248323,0.007259732112288475,0.08750508725643158,0.007078119553625584,0.015033598989248276,0.03995839133858681,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
